dataset=CAER
workers=32
epochs=50
batch_size=128
lr=0.01
lr_image_encoder=1e-05
lr_prompt_learner=0.001
weight_decay=0.0001
momentum=0.9
print_freq=10
milestones=[30, 40]
contexts_number=8
class_token_position=end
class_specific_contexts=True
load_and_tune_prompt_learner=False
text_type=class_names_with_context
exper_name=None
seed=1
temporal_layers=1
********************0********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [0][  0/381]	Loss 2.4779 (2.4779)	Accuracy 17.969 (17.969)
Test: [  0/109]	Loss 0.7301 (0.7301)	Accuracy 87.500 (87.500)
Test: [ 10/109]	Loss 0.7121 (0.6888)	Accuracy 84.375 (85.440)
Test: [ 20/109]	Loss 0.6719 (0.7035)	Accuracy 87.500 (84.635)
Test: [ 30/109]	Loss 0.4774 (0.6736)	Accuracy 89.062 (85.358)
Test: [ 40/109]	Loss 0.7242 (0.6980)	Accuracy 82.812 (85.290)
Test: [ 50/109]	Loss 0.7832 (0.7140)	Accuracy 82.812 (85.018)
Test: [ 60/109]	Loss 0.7852 (0.7118)	Accuracy 83.594 (85.284)
Test: [ 70/109]	Loss 0.6130 (0.7231)	Accuracy 85.156 (85.079)
Test: [ 80/109]	Loss 0.8022 (0.7289)	Accuracy 84.375 (85.012)
Test: [ 90/109]	Loss 0.7251 (0.7334)	Accuracy 83.594 (84.976)
Test: [100/109]	Loss 1.0034 (0.7301)	Accuracy 77.344 (84.886)
Current Accuracy: 84.830
The best accuracy: 84.83000946044922
An epoch time: 95.26304149627686s
********************12********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [12][  0/381]	Loss 0.1111 (0.1111)	Accuracy 96.094 (96.094)
Epoch: [12][ 10/381]	Loss 0.0369 (0.0370)	Accuracy 99.219 (98.793)
Epoch: [12][ 20/381]	Loss 0.0213 (0.0400)	Accuracy 100.000 (98.772)
Epoch: [12][ 30/381]	Loss 0.2021 (0.0538)	Accuracy 95.312 (98.463)
Epoch: [12][ 40/381]	Loss 0.0522 (0.0541)	Accuracy 98.438 (98.380)
Epoch: [12][ 50/381]	Loss 0.0478 (0.0520)	Accuracy 98.438 (98.438)
Epoch: [12][ 60/381]	Loss 0.0377 (0.0529)	Accuracy 99.219 (98.476)
Epoch: [12][ 70/381]	Loss 0.0122 (0.0508)	Accuracy 100.000 (98.548)
Epoch: [12][ 80/381]	Loss 0.0180 (0.0498)	Accuracy 100.000 (98.582)
Epoch: [12][ 90/381]	Loss 0.0499 (0.0513)	Accuracy 98.438 (98.506)
Epoch: [12][100/381]	Loss 0.0084 (0.0500)	Accuracy 100.000 (98.561)
Epoch: [12][110/381]	Loss 0.0813 (0.0523)	Accuracy 96.875 (98.508)
Epoch: [12][120/381]	Loss 0.0615 (0.0526)	Accuracy 96.875 (98.463)
Epoch: [12][130/381]	Loss 0.0615 (0.0542)	Accuracy 97.656 (98.432)
Epoch: [12][140/381]	Loss 0.1084 (0.0538)	Accuracy 96.094 (98.449)
Epoch: [12][150/381]	Loss 0.1126 (0.0540)	Accuracy 97.656 (98.448)
Epoch: [12][160/381]	Loss 0.0365 (0.0551)	Accuracy 98.438 (98.428)
Epoch: [12][170/381]	Loss 0.0908 (0.0557)	Accuracy 96.094 (98.419)
Epoch: [12][180/381]	Loss 0.0639 (0.0560)	Accuracy 99.219 (98.412)
Epoch: [12][190/381]	Loss 0.0990 (0.0587)	Accuracy 96.094 (98.315)
Epoch: [12][200/381]	Loss 0.0564 (0.0585)	Accuracy 98.438 (98.336)
Epoch: [12][210/381]	Loss 0.0892 (0.0584)	Accuracy 97.656 (98.334)
Epoch: [12][220/381]	Loss 0.0279 (0.0577)	Accuracy 99.219 (98.356)
Epoch: [12][230/381]	Loss 0.0287 (0.0583)	Accuracy 99.219 (98.350)
Epoch: [12][240/381]	Loss 0.0081 (0.0570)	Accuracy 100.000 (98.389)
Epoch: [12][250/381]	Loss 0.0149 (0.0565)	Accuracy 100.000 (98.403)
Epoch: [12][260/381]	Loss 0.0262 (0.0558)	Accuracy 98.438 (98.426)
Epoch: [12][270/381]	Loss 0.0210 (0.0554)	Accuracy 99.219 (98.438)
Epoch: [12][280/381]	Loss 0.1031 (0.0555)	Accuracy 96.094 (98.410)
Epoch: [12][290/381]	Loss 0.0232 (0.0556)	Accuracy 99.219 (98.411)
Epoch: [12][300/381]	Loss 0.0292 (0.0558)	Accuracy 99.219 (98.401)
Epoch: [12][310/381]	Loss 0.0368 (0.0566)	Accuracy 98.438 (98.380)
Epoch: [12][320/381]	Loss 0.1414 (0.0565)	Accuracy 96.875 (98.384)
Epoch: [12][330/381]	Loss 0.0267 (0.0563)	Accuracy 98.438 (98.378)
Epoch: [12][340/381]	Loss 0.1268 (0.0564)	Accuracy 98.438 (98.385)
Epoch: [12][350/381]	Loss 0.1479 (0.0562)	Accuracy 96.875 (98.389)
Epoch: [12][360/381]	Loss 0.0277 (0.0565)	Accuracy 98.438 (98.370)
Epoch: [12][370/381]	Loss 0.0131 (0.0563)	Accuracy 100.000 (98.364)
Epoch: [12][380/381]	Loss 0.0709 (0.0566)	Accuracy 98.438 (98.364)
Test: [  0/109]	Loss 0.7244 (0.7244)	Accuracy 83.594 (83.594)
Test: [ 10/109]	Loss 0.7082 (0.7352)	Accuracy 83.594 (84.091)
Test: [ 20/109]	Loss 0.7578 (0.7505)	Accuracy 83.594 (83.631)
Test: [ 30/109]	Loss 0.5234 (0.7305)	Accuracy 88.281 (83.997)
Test: [ 40/109]	Loss 0.9506 (0.7342)	Accuracy 77.344 (83.899)
Test: [ 50/109]	Loss 0.6865 (0.7437)	Accuracy 87.500 (83.670)
Test: [ 60/109]	Loss 0.7173 (0.7379)	Accuracy 82.812 (83.632)
Test: [ 70/109]	Loss 0.6957 (0.7542)	Accuracy 85.156 (83.418)
Test: [ 80/109]	Loss 0.7453 (0.7575)	Accuracy 84.375 (83.227)
Test: [ 90/109]	Loss 0.4774 (0.7561)	Accuracy 87.500 (83.259)
Test: [100/109]	Loss 0.9785 (0.7500)	Accuracy 79.688 (83.323)
Current Accuracy: 83.331
The best accuracy: 84.83000946044922
An epoch time: 95.20124864578247s
********************13********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [13][  0/381]	Loss 0.0531 (0.0531)	Accuracy 98.438 (98.438)
Epoch: [13][ 10/381]	Loss 0.0198 (0.0319)	Accuracy 99.219 (99.148)
Epoch: [13][ 20/381]	Loss 0.0379 (0.0338)	Accuracy 98.438 (98.996)
Epoch: [13][ 30/381]	Loss 0.1287 (0.0385)	Accuracy 96.094 (98.891)
Epoch: [13][ 40/381]	Loss 0.0089 (0.0430)	Accuracy 100.000 (98.723)
Epoch: [13][ 50/381]	Loss 0.0450 (0.0453)	Accuracy 98.438 (98.698)
Epoch: [13][ 60/381]	Loss 0.1033 (0.0428)	Accuracy 97.656 (98.770)
Epoch: [13][ 70/381]	Loss 0.0166 (0.0417)	Accuracy 99.219 (98.757)
Epoch: [13][ 80/381]	Loss 0.0759 (0.0454)	Accuracy 98.438 (98.717)
Epoch: [13][ 90/381]	Loss 0.0175 (0.0453)	Accuracy 100.000 (98.738)
Epoch: [13][100/381]	Loss 0.0550 (0.0458)	Accuracy 99.219 (98.731)
Epoch: [13][110/381]	Loss 0.0083 (0.0440)	Accuracy 100.000 (98.768)
Epoch: [13][120/381]	Loss 0.0064 (0.0426)	Accuracy 100.000 (98.786)
Epoch: [13][130/381]	Loss 0.0378 (0.0420)	Accuracy 99.219 (98.789)
Epoch: [13][140/381]	Loss 0.0191 (0.0408)	Accuracy 100.000 (98.814)
Epoch: [13][150/381]	Loss 0.0098 (0.0400)	Accuracy 99.219 (98.815)
Epoch: [13][160/381]	Loss 0.0456 (0.0398)	Accuracy 97.656 (98.806)
Epoch: [13][170/381]	Loss 0.0239 (0.0394)	Accuracy 98.438 (98.808)
Epoch: [13][180/381]	Loss 0.0526 (0.0398)	Accuracy 99.219 (98.787)
Epoch: [13][190/381]	Loss 0.0465 (0.0405)	Accuracy 98.438 (98.773)
Epoch: [13][200/381]	Loss 0.0124 (0.0399)	Accuracy 100.000 (98.787)
Epoch: [13][210/381]	Loss 0.1426 (0.0402)	Accuracy 96.094 (98.778)
Epoch: [13][220/381]	Loss 0.0749 (0.0398)	Accuracy 96.875 (98.784)
Epoch: [13][230/381]	Loss 0.0695 (0.0399)	Accuracy 98.438 (98.776)
Epoch: [13][240/381]	Loss 0.0096 (0.0394)	Accuracy 100.000 (98.801)
Epoch: [13][250/381]	Loss 0.0602 (0.0394)	Accuracy 97.656 (98.777)
Epoch: [13][260/381]	Loss 0.0154 (0.0399)	Accuracy 99.219 (98.770)
Epoch: [13][270/381]	Loss 0.0489 (0.0400)	Accuracy 98.438 (98.766)
Epoch: [13][280/381]	Loss 0.0883 (0.0410)	Accuracy 97.656 (98.738)
Epoch: [13][290/381]	Loss 0.0274 (0.0417)	Accuracy 99.219 (98.719)
Epoch: [13][300/381]	Loss 0.0094 (0.0418)	Accuracy 100.000 (98.715)
Epoch: [13][310/381]	Loss 0.0349 (0.0416)	Accuracy 97.656 (98.716)
Epoch: [13][320/381]	Loss 0.0232 (0.0416)	Accuracy 98.438 (98.708)
Epoch: [13][330/381]	Loss 0.0048 (0.0412)	Accuracy 100.000 (98.725)
Epoch: [13][340/381]	Loss 0.0150 (0.0414)	Accuracy 100.000 (98.719)
Epoch: [13][350/381]	Loss 0.0257 (0.0412)	Accuracy 98.438 (98.722)
Epoch: [13][360/381]	Loss 0.0553 (0.0415)	Accuracy 99.219 (98.715)
Epoch: [13][370/381]	Loss 0.0189 (0.0417)	Accuracy 100.000 (98.715)
Epoch: [13][380/381]	Loss 0.1529 (0.0423)	Accuracy 93.750 (98.700)
Test: [  0/109]	Loss 0.5686 (0.5686)	Accuracy 87.500 (87.500)
Test: [ 10/109]	Loss 0.7196 (0.7204)	Accuracy 82.812 (85.298)
Test: [ 20/109]	Loss 0.8362 (0.7171)	Accuracy 82.031 (84.859)
Test: [ 30/109]	Loss 0.7554 (0.6961)	Accuracy 81.250 (85.156)
Test: [ 40/109]	Loss 0.7616 (0.6901)	Accuracy 82.812 (85.480)
Test: [ 50/109]	Loss 0.7886 (0.7091)	Accuracy 84.375 (85.141)
Test: [ 60/109]	Loss 0.5520 (0.7079)	Accuracy 87.500 (85.336)
Test: [ 70/109]	Loss 0.7185 (0.7209)	Accuracy 86.719 (85.167)
Test: [ 80/109]	Loss 0.6349 (0.7237)	Accuracy 87.500 (85.108)
Test: [ 90/109]	Loss 0.4289 (0.7248)	Accuracy 89.062 (85.045)
Test: [100/109]	Loss 0.9736 (0.7217)	Accuracy 79.688 (85.040)
Current Accuracy: 85.016
The best accuracy: 85.01649475097656
An epoch time: 96.46802997589111s
********************14********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [14][  0/381]	Loss 0.0042 (0.0042)	Accuracy 100.000 (100.000)
Epoch: [14][ 10/381]	Loss 0.0631 (0.0418)	Accuracy 96.875 (98.580)
Epoch: [14][ 20/381]	Loss 0.0237 (0.0407)	Accuracy 98.438 (98.772)
Epoch: [14][ 30/381]	Loss 0.0027 (0.0379)	Accuracy 100.000 (98.891)
Epoch: [14][ 40/381]	Loss 0.0565 (0.0373)	Accuracy 99.219 (98.971)
Epoch: [14][ 50/381]	Loss 0.0091 (0.0335)	Accuracy 100.000 (99.050)
Epoch: [14][ 60/381]	Loss 0.0699 (0.0351)	Accuracy 98.438 (99.014)
Epoch: [14][ 70/381]	Loss 0.0177 (0.0329)	Accuracy 99.219 (99.043)
Epoch: [14][ 80/381]	Loss 0.0720 (0.0348)	Accuracy 99.219 (98.997)
Epoch: [14][ 90/381]	Loss 0.0292 (0.0336)	Accuracy 99.219 (99.013)
Epoch: [14][100/381]	Loss 0.0271 (0.0330)	Accuracy 99.219 (99.041)
Epoch: [14][110/381]	Loss 0.0720 (0.0336)	Accuracy 98.438 (99.043)
Epoch: [14][120/381]	Loss 0.0217 (0.0325)	Accuracy 99.219 (99.044)
Epoch: [14][130/381]	Loss 0.0503 (0.0328)	Accuracy 97.656 (99.034)
Epoch: [14][140/381]	Loss 0.0089 (0.0325)	Accuracy 100.000 (99.041)
Epoch: [14][150/381]	Loss 0.0526 (0.0322)	Accuracy 99.219 (99.053)
Epoch: [14][160/381]	Loss 0.1041 (0.0331)	Accuracy 98.438 (99.044)
Epoch: [14][170/381]	Loss 0.0105 (0.0326)	Accuracy 99.219 (99.050)
Epoch: [14][180/381]	Loss 0.0721 (0.0331)	Accuracy 97.656 (99.042)
Epoch: [14][190/381]	Loss 0.0169 (0.0338)	Accuracy 99.219 (99.006)
Epoch: [14][200/381]	Loss 0.1193 (0.0338)	Accuracy 97.656 (98.993)
Epoch: [14][210/381]	Loss 0.1323 (0.0353)	Accuracy 96.875 (98.967)
Epoch: [14][220/381]	Loss 0.0703 (0.0360)	Accuracy 97.656 (98.950)
Epoch: [14][230/381]	Loss 0.1106 (0.0373)	Accuracy 97.656 (98.925)
Epoch: [14][240/381]	Loss 0.0323 (0.0380)	Accuracy 100.000 (98.917)
Epoch: [14][250/381]	Loss 0.0448 (0.0378)	Accuracy 99.219 (98.929)
Epoch: [14][260/381]	Loss 0.0527 (0.0385)	Accuracy 98.438 (98.895)
Epoch: [14][270/381]	Loss 0.0305 (0.0395)	Accuracy 99.219 (98.873)
Epoch: [14][280/381]	Loss 0.0227 (0.0400)	Accuracy 99.219 (98.863)
Epoch: [14][290/381]	Loss 0.1204 (0.0409)	Accuracy 97.656 (98.846)
Epoch: [14][300/381]	Loss 0.1039 (0.0418)	Accuracy 96.875 (98.814)
Epoch: [14][310/381]	Loss 0.0406 (0.0423)	Accuracy 97.656 (98.799)
Epoch: [14][320/381]	Loss 0.0500 (0.0431)	Accuracy 97.656 (98.786)
Epoch: [14][330/381]	Loss 0.0434 (0.0434)	Accuracy 98.438 (98.775)
Epoch: [14][340/381]	Loss 0.0344 (0.0433)	Accuracy 99.219 (98.772)
Epoch: [14][350/381]	Loss 0.0179 (0.0434)	Accuracy 100.000 (98.778)
Epoch: [14][360/381]	Loss 0.0239 (0.0436)	Accuracy 99.219 (98.766)
Epoch: [14][370/381]	Loss 0.0636 (0.0439)	Accuracy 97.656 (98.755)
Epoch: [14][380/381]	Loss 0.0132 (0.0438)	Accuracy 99.219 (98.764)
Test: [  0/109]	Loss 0.7558 (0.7558)	Accuracy 85.156 (85.156)
Test: [ 10/109]	Loss 0.7160 (0.7875)	Accuracy 85.938 (84.020)
Test: [ 20/109]	Loss 0.8314 (0.7885)	Accuracy 83.594 (83.668)
Test: [ 30/109]	Loss 0.6015 (0.7845)	Accuracy 87.500 (83.846)
Test: [ 40/109]	Loss 0.8849 (0.7966)	Accuracy 82.812 (83.803)
Test: [ 50/109]	Loss 0.7433 (0.8080)	Accuracy 87.500 (83.670)
Test: [ 60/109]	Loss 0.8648 (0.8082)	Accuracy 82.031 (83.863)
Test: [ 70/109]	Loss 0.8151 (0.8085)	Accuracy 85.938 (83.924)
Test: [ 80/109]	Loss 0.6764 (0.8021)	Accuracy 87.500 (83.931)
Test: [ 90/109]	Loss 0.4747 (0.7972)	Accuracy 86.719 (84.032)
Test: [100/109]	Loss 0.8451 (0.7922)	Accuracy 83.594 (84.143)
Current Accuracy: 84.084
The best accuracy: 85.01649475097656
An epoch time: 94.68638062477112s
********************15********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [15][  0/381]	Loss 0.1035 (0.1035)	Accuracy 97.656 (97.656)
Epoch: [15][ 10/381]	Loss 0.0176 (0.0347)	Accuracy 100.000 (98.864)
Epoch: [15][ 20/381]	Loss 0.0651 (0.0483)	Accuracy 99.219 (98.512)
Epoch: [15][ 30/381]	Loss 0.0531 (0.0469)	Accuracy 99.219 (98.664)
Epoch: [15][ 40/381]	Loss 0.0138 (0.0439)	Accuracy 99.219 (98.704)
Epoch: [15][ 50/381]	Loss 0.0490 (0.0441)	Accuracy 97.656 (98.652)
Epoch: [15][ 60/381]	Loss 0.0073 (0.0444)	Accuracy 100.000 (98.681)
Epoch: [15][ 70/381]	Loss 0.0945 (0.0449)	Accuracy 96.875 (98.680)
Epoch: [15][ 80/381]	Loss 0.0343 (0.0429)	Accuracy 99.219 (98.746)
Epoch: [15][ 90/381]	Loss 0.0328 (0.0426)	Accuracy 99.219 (98.747)
Epoch: [15][100/381]	Loss 0.0096 (0.0408)	Accuracy 100.000 (98.793)
Epoch: [15][110/381]	Loss 0.0204 (0.0401)	Accuracy 99.219 (98.803)
Epoch: [15][120/381]	Loss 0.0321 (0.0402)	Accuracy 99.219 (98.793)
Epoch: [15][130/381]	Loss 0.0286 (0.0405)	Accuracy 99.219 (98.771)
Epoch: [15][140/381]	Loss 0.0623 (0.0414)	Accuracy 97.656 (98.748)
Epoch: [15][150/381]	Loss 0.0341 (0.0415)	Accuracy 98.438 (98.727)
Epoch: [15][160/381]	Loss 0.0238 (0.0419)	Accuracy 99.219 (98.719)
Epoch: [15][170/381]	Loss 0.0092 (0.0428)	Accuracy 100.000 (98.721)
Epoch: [15][180/381]	Loss 0.0224 (0.0420)	Accuracy 99.219 (98.727)
Epoch: [15][190/381]	Loss 0.0502 (0.0436)	Accuracy 98.438 (98.679)
Epoch: [15][200/381]	Loss 0.1155 (0.0434)	Accuracy 97.656 (98.682)
Epoch: [15][210/381]	Loss 0.1144 (0.0442)	Accuracy 96.875 (98.674)
Epoch: [15][220/381]	Loss 0.0419 (0.0449)	Accuracy 98.438 (98.653)
Epoch: [15][230/381]	Loss 0.0277 (0.0461)	Accuracy 99.219 (98.610)
Epoch: [15][240/381]	Loss 0.0074 (0.0467)	Accuracy 100.000 (98.587)
Epoch: [15][250/381]	Loss 0.0763 (0.0475)	Accuracy 97.656 (98.565)
Epoch: [15][260/381]	Loss 0.0752 (0.0479)	Accuracy 97.656 (98.551)
Epoch: [15][270/381]	Loss 0.0855 (0.0477)	Accuracy 97.656 (98.550)
Epoch: [15][280/381]	Loss 0.0154 (0.0472)	Accuracy 100.000 (98.574)
Epoch: [15][290/381]	Loss 0.0479 (0.0471)	Accuracy 98.438 (98.566)
Epoch: [15][300/381]	Loss 0.0152 (0.0472)	Accuracy 99.219 (98.572)
Epoch: [15][310/381]	Loss 0.0173 (0.0470)	Accuracy 100.000 (98.583)
Epoch: [15][320/381]	Loss 0.0360 (0.0473)	Accuracy 97.656 (98.571)
Epoch: [15][330/381]	Loss 0.0471 (0.0472)	Accuracy 97.656 (98.565)
Epoch: [15][340/381]	Loss 0.0651 (0.0467)	Accuracy 97.656 (98.577)
Epoch: [15][350/381]	Loss 0.0175 (0.0463)	Accuracy 100.000 (98.591)
Epoch: [15][360/381]	Loss 0.0525 (0.0461)	Accuracy 99.219 (98.598)
Epoch: [15][370/381]	Loss 0.0105 (0.0461)	Accuracy 100.000 (98.591)
Epoch: [15][380/381]	Loss 0.0919 (0.0463)	Accuracy 98.438 (98.595)
Test: [  0/109]	Loss 0.8166 (0.8166)	Accuracy 85.156 (85.156)
Test: [ 10/109]	Loss 0.9842 (0.8028)	Accuracy 85.938 (85.440)
Test: [ 20/109]	Loss 0.5969 (0.7827)	Accuracy 88.281 (85.231)
Test: [ 30/109]	Loss 0.6640 (0.7741)	Accuracy 85.156 (84.829)
Test: [ 40/109]	Loss 0.8365 (0.7580)	Accuracy 85.156 (84.985)
Test: [ 50/109]	Loss 0.6185 (0.7739)	Accuracy 89.844 (84.651)
Test: [ 60/109]	Loss 0.8527 (0.7593)	Accuracy 84.375 (84.913)
Test: [ 70/109]	Loss 0.7998 (0.7624)	Accuracy 83.594 (84.870)
Test: [ 80/109]	Loss 0.7540 (0.7675)	Accuracy 84.375 (84.693)
Test: [ 90/109]	Loss 0.4980 (0.7735)	Accuracy 89.844 (84.693)
Test: [100/109]	Loss 1.0156 (0.7698)	Accuracy 78.906 (84.731)
Current Accuracy: 84.672
The best accuracy: 85.01649475097656
An epoch time: 95.06138443946838s
********************16********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [16][  0/381]	Loss 0.0056 (0.0056)	Accuracy 100.000 (100.000)
Epoch: [16][ 10/381]	Loss 0.1421 (0.0481)	Accuracy 97.656 (98.793)
Epoch: [16][ 20/381]	Loss 0.0027 (0.0413)	Accuracy 100.000 (98.847)
Epoch: [16][ 30/381]	Loss 0.0501 (0.0367)	Accuracy 98.438 (98.891)
Epoch: [16][ 40/381]	Loss 0.0249 (0.0348)	Accuracy 99.219 (98.952)
Epoch: [16][ 50/381]	Loss 0.0075 (0.0335)	Accuracy 100.000 (98.958)
Epoch: [16][ 60/381]	Loss 0.0612 (0.0351)	Accuracy 98.438 (98.988)
Epoch: [16][ 70/381]	Loss 0.0507 (0.0326)	Accuracy 99.219 (99.065)
Epoch: [16][ 80/381]	Loss 0.0530 (0.0328)	Accuracy 99.219 (99.074)
Epoch: [16][ 90/381]	Loss 0.0465 (0.0336)	Accuracy 98.438 (99.099)
Epoch: [16][100/381]	Loss 0.0755 (0.0351)	Accuracy 97.656 (99.056)
Epoch: [16][110/381]	Loss 0.0455 (0.0347)	Accuracy 99.219 (99.078)
Epoch: [16][120/381]	Loss 0.0120 (0.0352)	Accuracy 100.000 (99.051)
Epoch: [16][130/381]	Loss 0.0025 (0.0348)	Accuracy 100.000 (99.046)
Epoch: [16][140/381]	Loss 0.0845 (0.0356)	Accuracy 98.438 (99.025)
Epoch: [16][150/381]	Loss 0.0069 (0.0341)	Accuracy 100.000 (99.069)
Epoch: [16][160/381]	Loss 0.0307 (0.0354)	Accuracy 98.438 (99.030)
Epoch: [16][170/381]	Loss 0.0114 (0.0342)	Accuracy 99.219 (99.050)
Epoch: [16][180/381]	Loss 0.0145 (0.0338)	Accuracy 100.000 (99.059)
Epoch: [16][190/381]	Loss 0.0529 (0.0337)	Accuracy 98.438 (99.063)
Epoch: [16][200/381]	Loss 0.0186 (0.0339)	Accuracy 98.438 (99.056)
Epoch: [16][210/381]	Loss 0.1134 (0.0342)	Accuracy 97.656 (99.052)
Epoch: [16][220/381]	Loss 0.0134 (0.0342)	Accuracy 99.219 (99.042)
Epoch: [16][230/381]	Loss 0.0279 (0.0355)	Accuracy 98.438 (98.985)
Epoch: [16][240/381]	Loss 0.1054 (0.0366)	Accuracy 97.656 (98.963)
Epoch: [16][250/381]	Loss 0.1480 (0.0379)	Accuracy 96.875 (98.942)
Epoch: [16][260/381]	Loss 0.0160 (0.0382)	Accuracy 99.219 (98.922)
Epoch: [16][270/381]	Loss 0.0679 (0.0386)	Accuracy 97.656 (98.899)
Epoch: [16][280/381]	Loss 0.1872 (0.0404)	Accuracy 96.094 (98.846)
Epoch: [16][290/381]	Loss 0.0562 (0.0416)	Accuracy 98.438 (98.811)
Epoch: [16][300/381]	Loss 0.0303 (0.0424)	Accuracy 98.438 (98.788)
Epoch: [16][310/381]	Loss 0.1098 (0.0429)	Accuracy 97.656 (98.762)
Epoch: [16][320/381]	Loss 0.0310 (0.0431)	Accuracy 99.219 (98.761)
Epoch: [16][330/381]	Loss 0.0658 (0.0436)	Accuracy 98.438 (98.740)
Epoch: [16][340/381]	Loss 0.0450 (0.0444)	Accuracy 98.438 (98.722)
Epoch: [16][350/381]	Loss 0.0556 (0.0447)	Accuracy 98.438 (98.705)
Epoch: [16][360/381]	Loss 0.0828 (0.0450)	Accuracy 96.875 (98.684)
Epoch: [16][370/381]	Loss 0.0584 (0.0453)	Accuracy 97.656 (98.667)
Epoch: [16][380/381]	Loss 0.0751 (0.0467)	Accuracy 96.875 (98.630)
Test: [  0/109]	Loss 0.8327 (0.8327)	Accuracy 84.375 (84.375)
Test: [ 10/109]	Loss 0.7887 (0.7968)	Accuracy 82.031 (83.097)
Test: [ 20/109]	Loss 0.8281 (0.8277)	Accuracy 85.938 (82.738)
Test: [ 30/109]	Loss 0.5942 (0.8015)	Accuracy 86.719 (83.216)
Test: [ 40/109]	Loss 0.9371 (0.7934)	Accuracy 82.812 (83.327)
Test: [ 50/109]	Loss 0.8140 (0.8204)	Accuracy 83.594 (82.889)
Test: [ 60/109]	Loss 0.7442 (0.8120)	Accuracy 83.594 (83.120)
Test: [ 70/109]	Loss 0.8536 (0.8129)	Accuracy 79.688 (83.022)
Test: [ 80/109]	Loss 0.7653 (0.8083)	Accuracy 82.031 (82.967)
Test: [ 90/109]	Loss 0.7141 (0.8113)	Accuracy 86.719 (82.958)
Test: [100/109]	Loss 0.9695 (0.8041)	Accuracy 79.688 (83.130)
Current Accuracy: 83.137
The best accuracy: 85.01649475097656
An epoch time: 95.24527168273926s
********************17********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [17][  0/381]	Loss 0.0371 (0.0371)	Accuracy 99.219 (99.219)
Epoch: [17][ 10/381]	Loss 0.0207 (0.0461)	Accuracy 99.219 (98.651)
Epoch: [17][ 20/381]	Loss 0.0765 (0.0490)	Accuracy 98.438 (98.549)
Epoch: [17][ 30/381]	Loss 0.0468 (0.0423)	Accuracy 97.656 (98.740)
Epoch: [17][ 40/381]	Loss 0.0493 (0.0473)	Accuracy 98.438 (98.609)
Epoch: [17][ 50/381]	Loss 0.0104 (0.0451)	Accuracy 100.000 (98.713)
Epoch: [17][ 60/381]	Loss 0.0086 (0.0429)	Accuracy 100.000 (98.758)
Epoch: [17][ 70/381]	Loss 0.0066 (0.0412)	Accuracy 100.000 (98.757)
Epoch: [17][ 80/381]	Loss 0.0066 (0.0409)	Accuracy 100.000 (98.785)
Epoch: [17][ 90/381]	Loss 0.0282 (0.0408)	Accuracy 98.438 (98.764)
Epoch: [17][100/381]	Loss 0.0100 (0.0404)	Accuracy 100.000 (98.786)
Epoch: [17][110/381]	Loss 0.0227 (0.0404)	Accuracy 98.438 (98.761)
Epoch: [17][120/381]	Loss 0.0117 (0.0395)	Accuracy 99.219 (98.786)
Epoch: [17][130/381]	Loss 0.0328 (0.0396)	Accuracy 98.438 (98.771)
Epoch: [17][140/381]	Loss 0.0450 (0.0387)	Accuracy 97.656 (98.792)
Epoch: [17][150/381]	Loss 0.0684 (0.0381)	Accuracy 98.438 (98.800)
Epoch: [17][160/381]	Loss 0.0133 (0.0380)	Accuracy 100.000 (98.801)
Epoch: [17][170/381]	Loss 0.0853 (0.0390)	Accuracy 98.438 (98.785)
Epoch: [17][180/381]	Loss 0.0348 (0.0391)	Accuracy 99.219 (98.757)
Epoch: [17][190/381]	Loss 0.0061 (0.0414)	Accuracy 100.000 (98.736)
Epoch: [17][200/381]	Loss 0.0585 (0.0421)	Accuracy 98.438 (98.737)
Epoch: [17][210/381]	Loss 0.1012 (0.0426)	Accuracy 96.875 (98.726)
Epoch: [17][220/381]	Loss 0.0831 (0.0433)	Accuracy 97.656 (98.696)
Epoch: [17][230/381]	Loss 0.0573 (0.0444)	Accuracy 98.438 (98.678)
Epoch: [17][240/381]	Loss 0.0390 (0.0440)	Accuracy 98.438 (98.684)
Epoch: [17][250/381]	Loss 0.0947 (0.0443)	Accuracy 97.656 (98.665)
Epoch: [17][260/381]	Loss 0.0133 (0.0437)	Accuracy 100.000 (98.692)
Epoch: [17][270/381]	Loss 0.0585 (0.0434)	Accuracy 98.438 (98.703)
Epoch: [17][280/381]	Loss 0.0206 (0.0444)	Accuracy 99.219 (98.677)
Epoch: [17][290/381]	Loss 0.0260 (0.0440)	Accuracy 99.219 (98.695)
Epoch: [17][300/381]	Loss 0.0353 (0.0434)	Accuracy 96.875 (98.705)
Epoch: [17][310/381]	Loss 0.0305 (0.0432)	Accuracy 98.438 (98.704)
Epoch: [17][320/381]	Loss 0.0098 (0.0431)	Accuracy 99.219 (98.710)
Epoch: [17][330/381]	Loss 0.0146 (0.0434)	Accuracy 99.219 (98.697)
Epoch: [17][340/381]	Loss 0.0458 (0.0434)	Accuracy 98.438 (98.694)
