dataset=CAER
workers=32
epochs=50
batch_size=128
lr=0.01
lr_image_encoder=1e-05
lr_prompt_learner=0.001
weight_decay=0.0001
momentum=0.9
print_freq=10
milestones=[30, 40]
contexts_number=8
class_token_position=end
class_specific_contexts=True
load_and_tune_prompt_learner=True
text_type=class_descriptor
exper_name=None
seed=1
temporal_layers=1
********************0********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [0][  0/381]	Loss 3.1448 (3.1448)	Accuracy 17.188 (17.188)
Test: [  0/109]	Loss 0.6860 (0.6860)	Accuracy 87.500 (87.500)
Test: [ 10/109]	Loss 0.9802 (0.9370)	Accuracy 80.469 (81.392)
Test: [ 20/109]	Loss 1.1047 (0.9586)	Accuracy 77.344 (80.618)
Test: [ 30/109]	Loss 0.7958 (0.9552)	Accuracy 82.031 (80.645)
Test: [ 40/109]	Loss 0.9685 (0.9333)	Accuracy 82.031 (80.945)
Test: [ 50/109]	Loss 0.8738 (0.9177)	Accuracy 82.031 (81.327)
Test: [ 60/109]	Loss 0.6936 (0.9054)	Accuracy 79.688 (81.327)
Test: [ 70/109]	Loss 0.8573 (0.9080)	Accuracy 79.688 (81.085)
Test: [ 80/109]	Loss 0.8191 (0.9097)	Accuracy 79.688 (81.009)
Test: [ 90/109]	Loss 0.9237 (0.9023)	Accuracy 82.812 (81.198)
Test: [100/109]	Loss 1.5815 (0.9075)	Accuracy 75.000 (81.173)
Current Accuracy: 81.143
The best accuracy: 82.4989242553711
An epoch time: 113.46090912818909s
********************12********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [12][  0/381]	Loss 0.0406 (0.0406)	Accuracy 98.438 (98.438)
Epoch: [12][ 10/381]	Loss 0.0982 (0.0385)	Accuracy 96.875 (98.580)
Epoch: [12][ 20/381]	Loss 0.0229 (0.0422)	Accuracy 99.219 (98.438)
Epoch: [12][ 30/381]	Loss 0.0441 (0.0416)	Accuracy 99.219 (98.564)
Epoch: [12][ 40/381]	Loss 0.0230 (0.0404)	Accuracy 98.438 (98.685)
Epoch: [12][ 50/381]	Loss 0.0546 (0.0432)	Accuracy 99.219 (98.683)
Epoch: [12][ 60/381]	Loss 0.0187 (0.0401)	Accuracy 99.219 (98.822)
Epoch: [12][ 70/381]	Loss 0.0073 (0.0380)	Accuracy 100.000 (98.911)
Epoch: [12][ 80/381]	Loss 0.0166 (0.0372)	Accuracy 99.219 (98.900)
Epoch: [12][ 90/381]	Loss 0.0043 (0.0379)	Accuracy 100.000 (98.910)
Epoch: [12][100/381]	Loss 0.0692 (0.0389)	Accuracy 97.656 (98.886)
Epoch: [12][110/381]	Loss 0.0169 (0.0385)	Accuracy 99.219 (98.874)
Epoch: [12][120/381]	Loss 0.1017 (0.0398)	Accuracy 96.875 (98.831)
Epoch: [12][130/381]	Loss 0.0192 (0.0397)	Accuracy 99.219 (98.831)
Epoch: [12][140/381]	Loss 0.0221 (0.0392)	Accuracy 98.438 (98.848)
Epoch: [12][150/381]	Loss 0.0379 (0.0394)	Accuracy 99.219 (98.836)
Epoch: [12][160/381]	Loss 0.0249 (0.0393)	Accuracy 98.438 (98.835)
Epoch: [12][170/381]	Loss 0.0141 (0.0403)	Accuracy 100.000 (98.794)
Epoch: [12][180/381]	Loss 0.0453 (0.0411)	Accuracy 98.438 (98.774)
Epoch: [12][190/381]	Loss 0.0914 (0.0420)	Accuracy 96.875 (98.724)
Epoch: [12][200/381]	Loss 0.0929 (0.0427)	Accuracy 98.438 (98.698)
Epoch: [12][210/381]	Loss 0.0161 (0.0431)	Accuracy 100.000 (98.686)
Epoch: [12][220/381]	Loss 0.0253 (0.0436)	Accuracy 99.219 (98.671)
Epoch: [12][230/381]	Loss 0.0575 (0.0442)	Accuracy 98.438 (98.667)
Epoch: [12][240/381]	Loss 0.0806 (0.0457)	Accuracy 98.438 (98.632)
Epoch: [12][250/381]	Loss 0.0476 (0.0460)	Accuracy 97.656 (98.618)
Epoch: [12][260/381]	Loss 0.0124 (0.0463)	Accuracy 100.000 (98.620)
Epoch: [12][270/381]	Loss 0.0513 (0.0464)	Accuracy 99.219 (98.622)
Epoch: [12][280/381]	Loss 0.0394 (0.0462)	Accuracy 99.219 (98.635)
Epoch: [12][290/381]	Loss 0.0543 (0.0458)	Accuracy 99.219 (98.650)
Epoch: [12][300/381]	Loss 0.0245 (0.0457)	Accuracy 99.219 (98.650)
Epoch: [12][310/381]	Loss 0.0303 (0.0469)	Accuracy 98.438 (98.616)
Epoch: [12][320/381]	Loss 0.0546 (0.0476)	Accuracy 95.312 (98.579)
Epoch: [12][330/381]	Loss 0.0295 (0.0475)	Accuracy 100.000 (98.570)
Epoch: [12][340/381]	Loss 0.0217 (0.0482)	Accuracy 99.219 (98.557)
Epoch: [12][350/381]	Loss 0.0843 (0.0481)	Accuracy 96.875 (98.551)
Epoch: [12][360/381]	Loss 0.0794 (0.0487)	Accuracy 97.656 (98.539)
Epoch: [12][370/381]	Loss 0.0254 (0.0485)	Accuracy 99.219 (98.547)
Epoch: [12][380/381]	Loss 0.0498 (0.0491)	Accuracy 98.438 (98.538)
Test: [  0/109]	Loss 0.6126 (0.6126)	Accuracy 85.938 (85.938)
Test: [ 10/109]	Loss 0.8331 (0.9022)	Accuracy 85.156 (83.452)
Test: [ 20/109]	Loss 1.1618 (0.9293)	Accuracy 78.906 (82.143)
Test: [ 30/109]	Loss 0.6197 (0.9170)	Accuracy 86.719 (82.611)
Test: [ 40/109]	Loss 0.9392 (0.8818)	Accuracy 78.906 (82.832)
Test: [ 50/109]	Loss 0.9531 (0.8809)	Accuracy 78.906 (82.782)
Test: [ 60/109]	Loss 0.7583 (0.8601)	Accuracy 85.156 (83.094)
Test: [ 70/109]	Loss 0.6685 (0.8750)	Accuracy 82.812 (82.790)
Test: [ 80/109]	Loss 0.8362 (0.8734)	Accuracy 80.469 (82.851)
Test: [ 90/109]	Loss 1.0293 (0.8710)	Accuracy 78.906 (82.864)
Test: [100/109]	Loss 1.2922 (0.8746)	Accuracy 80.469 (82.782)
Current Accuracy: 82.714
The best accuracy: 82.71410369873047
An epoch time: 114.86647748947144s
********************13********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [13][  0/381]	Loss 0.0554 (0.0554)	Accuracy 97.656 (97.656)
Epoch: [13][ 10/381]	Loss 0.0293 (0.0396)	Accuracy 98.438 (98.580)
Epoch: [13][ 20/381]	Loss 0.0518 (0.0400)	Accuracy 97.656 (98.698)
Epoch: [13][ 30/381]	Loss 0.0157 (0.0476)	Accuracy 100.000 (98.690)
Epoch: [13][ 40/381]	Loss 0.0512 (0.0462)	Accuracy 99.219 (98.723)
Epoch: [13][ 50/381]	Loss 0.1020 (0.0437)	Accuracy 96.875 (98.805)
Epoch: [13][ 60/381]	Loss 0.0476 (0.0423)	Accuracy 98.438 (98.796)
Epoch: [13][ 70/381]	Loss 0.0258 (0.0399)	Accuracy 98.438 (98.823)
Epoch: [13][ 80/381]	Loss 0.0216 (0.0391)	Accuracy 99.219 (98.814)
Epoch: [13][ 90/381]	Loss 0.0275 (0.0397)	Accuracy 98.438 (98.824)
Epoch: [13][100/381]	Loss 0.0729 (0.0434)	Accuracy 96.875 (98.685)
Epoch: [13][110/381]	Loss 0.0472 (0.0453)	Accuracy 98.438 (98.642)
Epoch: [13][120/381]	Loss 0.0594 (0.0457)	Accuracy 99.219 (98.644)
Epoch: [13][130/381]	Loss 0.0192 (0.0461)	Accuracy 100.000 (98.646)
Epoch: [13][140/381]	Loss 0.0286 (0.0463)	Accuracy 98.438 (98.648)
Epoch: [13][150/381]	Loss 0.0049 (0.0458)	Accuracy 100.000 (98.650)
Epoch: [13][160/381]	Loss 0.0301 (0.0458)	Accuracy 98.438 (98.646)
Epoch: [13][170/381]	Loss 0.0418 (0.0452)	Accuracy 98.438 (98.680)
Epoch: [13][180/381]	Loss 0.0208 (0.0441)	Accuracy 99.219 (98.701)
Epoch: [13][190/381]	Loss 0.0240 (0.0452)	Accuracy 99.219 (98.667)
Epoch: [13][200/381]	Loss 0.0629 (0.0462)	Accuracy 97.656 (98.636)
Epoch: [13][210/381]	Loss 0.0564 (0.0467)	Accuracy 97.656 (98.626)
Epoch: [13][220/381]	Loss 0.2565 (0.0494)	Accuracy 92.969 (98.558)
Epoch: [13][230/381]	Loss 0.0423 (0.0501)	Accuracy 98.438 (98.525)
Epoch: [13][240/381]	Loss 0.0746 (0.0512)	Accuracy 98.438 (98.509)
Epoch: [13][250/381]	Loss 0.0181 (0.0509)	Accuracy 100.000 (98.512)
Epoch: [13][260/381]	Loss 0.0837 (0.0508)	Accuracy 97.656 (98.506)
Epoch: [13][270/381]	Loss 0.0625 (0.0501)	Accuracy 97.656 (98.515)
Epoch: [13][280/381]	Loss 0.0352 (0.0499)	Accuracy 98.438 (98.518)
Epoch: [13][290/381]	Loss 0.0312 (0.0494)	Accuracy 99.219 (98.526)
Epoch: [13][300/381]	Loss 0.0673 (0.0494)	Accuracy 98.438 (98.531)
Epoch: [13][310/381]	Loss 0.0694 (0.0496)	Accuracy 97.656 (98.525)
Epoch: [13][320/381]	Loss 0.1032 (0.0498)	Accuracy 98.438 (98.513)
Epoch: [13][330/381]	Loss 0.0482 (0.0505)	Accuracy 97.656 (98.485)
Epoch: [13][340/381]	Loss 0.1001 (0.0508)	Accuracy 97.656 (98.481)
Epoch: [13][350/381]	Loss 0.0507 (0.0504)	Accuracy 99.219 (98.493)
Epoch: [13][360/381]	Loss 0.0414 (0.0499)	Accuracy 99.219 (98.509)
Epoch: [13][370/381]	Loss 0.0613 (0.0498)	Accuracy 97.656 (98.513)
Epoch: [13][380/381]	Loss 0.0450 (0.0502)	Accuracy 98.438 (98.501)
Test: [  0/109]	Loss 0.8005 (0.8005)	Accuracy 89.062 (89.062)
Test: [ 10/109]	Loss 0.9712 (0.8876)	Accuracy 78.906 (82.031)
Test: [ 20/109]	Loss 0.7195 (0.8714)	Accuracy 83.594 (82.254)
Test: [ 30/109]	Loss 0.5133 (0.8527)	Accuracy 88.281 (82.661)
Test: [ 40/109]	Loss 0.9998 (0.8381)	Accuracy 81.250 (83.079)
Test: [ 50/109]	Loss 0.9525 (0.8393)	Accuracy 83.594 (83.165)
Test: [ 60/109]	Loss 0.6247 (0.8171)	Accuracy 87.500 (83.312)
Test: [ 70/109]	Loss 0.7528 (0.8140)	Accuracy 83.594 (83.187)
Test: [ 80/109]	Loss 0.9754 (0.8197)	Accuracy 80.469 (83.131)
Test: [ 90/109]	Loss 0.5402 (0.8175)	Accuracy 86.719 (83.087)
Test: [100/109]	Loss 1.3567 (0.8219)	Accuracy 75.781 (83.029)
Current Accuracy: 83.001
The best accuracy: 83.00100708007812
An epoch time: 114.78987002372742s
********************14********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [14][  0/381]	Loss 0.0117 (0.0117)	Accuracy 99.219 (99.219)
Epoch: [14][ 10/381]	Loss 0.0180 (0.0278)	Accuracy 99.219 (99.219)
Epoch: [14][ 20/381]	Loss 0.0183 (0.0366)	Accuracy 98.438 (98.884)
Epoch: [14][ 30/381]	Loss 0.0472 (0.0379)	Accuracy 99.219 (98.765)
Epoch: [14][ 40/381]	Loss 0.0038 (0.0368)	Accuracy 100.000 (98.780)
Epoch: [14][ 50/381]	Loss 0.0310 (0.0401)	Accuracy 99.219 (98.744)
Epoch: [14][ 60/381]	Loss 0.0147 (0.0418)	Accuracy 99.219 (98.732)
Epoch: [14][ 70/381]	Loss 0.0586 (0.0430)	Accuracy 98.438 (98.713)
Epoch: [14][ 80/381]	Loss 0.1036 (0.0434)	Accuracy 96.875 (98.679)
Epoch: [14][ 90/381]	Loss 0.0270 (0.0426)	Accuracy 99.219 (98.721)
Epoch: [14][100/381]	Loss 0.0614 (0.0424)	Accuracy 98.438 (98.708)
Epoch: [14][110/381]	Loss 0.0154 (0.0411)	Accuracy 99.219 (98.740)
Epoch: [14][120/381]	Loss 0.1293 (0.0417)	Accuracy 98.438 (98.709)
Epoch: [14][130/381]	Loss 0.0041 (0.0416)	Accuracy 100.000 (98.700)
Epoch: [14][140/381]	Loss 0.1087 (0.0417)	Accuracy 96.094 (98.670)
Epoch: [14][150/381]	Loss 0.0702 (0.0414)	Accuracy 97.656 (98.681)
Epoch: [14][160/381]	Loss 0.0263 (0.0412)	Accuracy 99.219 (98.685)
Epoch: [14][170/381]	Loss 0.0038 (0.0409)	Accuracy 100.000 (98.693)
Epoch: [14][180/381]	Loss 0.0157 (0.0403)	Accuracy 100.000 (98.709)
Epoch: [14][190/381]	Loss 0.0120 (0.0409)	Accuracy 100.000 (98.720)
Epoch: [14][200/381]	Loss 0.1871 (0.0419)	Accuracy 96.875 (98.702)
Epoch: [14][210/381]	Loss 0.0228 (0.0412)	Accuracy 99.219 (98.711)
Epoch: [14][220/381]	Loss 0.0541 (0.0417)	Accuracy 99.219 (98.699)
Epoch: [14][230/381]	Loss 0.0151 (0.0419)	Accuracy 99.219 (98.691)
Epoch: [14][240/381]	Loss 0.0346 (0.0418)	Accuracy 98.438 (98.703)
Epoch: [14][250/381]	Loss 0.1037 (0.0419)	Accuracy 95.312 (98.690)
Epoch: [14][260/381]	Loss 0.0426 (0.0433)	Accuracy 98.438 (98.656)
Epoch: [14][270/381]	Loss 0.0190 (0.0433)	Accuracy 100.000 (98.659)
Epoch: [14][280/381]	Loss 0.0370 (0.0434)	Accuracy 99.219 (98.657)
Epoch: [14][290/381]	Loss 0.0465 (0.0434)	Accuracy 98.438 (98.663)
Epoch: [14][300/381]	Loss 0.0465 (0.0436)	Accuracy 98.438 (98.643)
Epoch: [14][310/381]	Loss 0.0200 (0.0430)	Accuracy 99.219 (98.664)
Epoch: [14][320/381]	Loss 0.0077 (0.0422)	Accuracy 99.219 (98.691)
Epoch: [14][330/381]	Loss 0.0238 (0.0421)	Accuracy 99.219 (98.690)
Epoch: [14][340/381]	Loss 0.0510 (0.0421)	Accuracy 98.438 (98.683)
Epoch: [14][350/381]	Loss 0.0808 (0.0426)	Accuracy 97.656 (98.660)
Epoch: [14][360/381]	Loss 0.0434 (0.0433)	Accuracy 98.438 (98.645)
Epoch: [14][370/381]	Loss 0.0498 (0.0433)	Accuracy 98.438 (98.640)
Epoch: [14][380/381]	Loss 0.0957 (0.0434)	Accuracy 97.656 (98.630)
Test: [  0/109]	Loss 0.6628 (0.6628)	Accuracy 86.719 (86.719)
Test: [ 10/109]	Loss 0.7753 (0.8008)	Accuracy 82.031 (84.020)
Test: [ 20/109]	Loss 1.1303 (0.8249)	Accuracy 78.906 (83.259)
Test: [ 30/109]	Loss 0.5357 (0.8404)	Accuracy 88.281 (83.115)
Test: [ 40/109]	Loss 0.9872 (0.8294)	Accuracy 78.906 (83.289)
Test: [ 50/109]	Loss 0.8397 (0.8286)	Accuracy 82.812 (83.364)
Test: [ 60/109]	Loss 0.6624 (0.8253)	Accuracy 84.375 (83.350)
Test: [ 70/109]	Loss 0.6408 (0.8249)	Accuracy 87.500 (83.374)
Test: [ 80/109]	Loss 1.1351 (0.8372)	Accuracy 81.250 (83.382)
Test: [ 90/109]	Loss 1.1617 (0.8382)	Accuracy 82.031 (83.422)
Test: [100/109]	Loss 1.2458 (0.8435)	Accuracy 80.469 (83.346)
Current Accuracy: 83.216
The best accuracy: 83.21617889404297
An epoch time: 117.98312449455261s
********************15********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [15][  0/381]	Loss 0.0588 (0.0588)	Accuracy 98.438 (98.438)
Epoch: [15][ 10/381]	Loss 0.0359 (0.0335)	Accuracy 99.219 (98.864)
Epoch: [15][ 20/381]	Loss 0.0328 (0.0313)	Accuracy 99.219 (99.070)
Epoch: [15][ 30/381]	Loss 0.0413 (0.0329)	Accuracy 99.219 (99.118)
Epoch: [15][ 40/381]	Loss 0.0103 (0.0333)	Accuracy 99.219 (99.028)
Epoch: [15][ 50/381]	Loss 0.0309 (0.0352)	Accuracy 99.219 (98.958)
Epoch: [15][ 60/381]	Loss 0.0492 (0.0375)	Accuracy 96.875 (98.809)
Epoch: [15][ 70/381]	Loss 0.0429 (0.0363)	Accuracy 97.656 (98.823)
Epoch: [15][ 80/381]	Loss 0.0098 (0.0352)	Accuracy 99.219 (98.852)
Epoch: [15][ 90/381]	Loss 0.0483 (0.0354)	Accuracy 99.219 (98.901)
Epoch: [15][100/381]	Loss 0.0214 (0.0366)	Accuracy 99.219 (98.894)
Epoch: [15][110/381]	Loss 0.0604 (0.0385)	Accuracy 98.438 (98.860)
Epoch: [15][120/381]	Loss 0.1106 (0.0384)	Accuracy 98.438 (98.870)
Epoch: [15][130/381]	Loss 0.0473 (0.0386)	Accuracy 98.438 (98.849)
Epoch: [15][140/381]	Loss 0.0066 (0.0391)	Accuracy 100.000 (98.831)
Epoch: [15][150/381]	Loss 0.0129 (0.0387)	Accuracy 99.219 (98.846)
Epoch: [15][160/381]	Loss 0.0379 (0.0377)	Accuracy 98.438 (98.869)
Epoch: [15][170/381]	Loss 0.0153 (0.0372)	Accuracy 99.219 (98.881)
Epoch: [15][180/381]	Loss 0.0152 (0.0368)	Accuracy 99.219 (98.882)
Epoch: [15][190/381]	Loss 0.0102 (0.0362)	Accuracy 100.000 (98.892)
Epoch: [15][200/381]	Loss 0.0224 (0.0357)	Accuracy 99.219 (98.912)
Epoch: [15][210/381]	Loss 0.0643 (0.0368)	Accuracy 97.656 (98.893)
Epoch: [15][220/381]	Loss 0.1371 (0.0374)	Accuracy 96.875 (98.883)
Epoch: [15][230/381]	Loss 0.0448 (0.0374)	Accuracy 99.219 (98.864)
Epoch: [15][240/381]	Loss 0.0204 (0.0382)	Accuracy 99.219 (98.836)
Epoch: [15][250/381]	Loss 0.0093 (0.0382)	Accuracy 100.000 (98.827)
Epoch: [15][260/381]	Loss 0.0876 (0.0389)	Accuracy 96.094 (98.809)
Epoch: [15][270/381]	Loss 0.0847 (0.0397)	Accuracy 96.875 (98.786)
Epoch: [15][280/381]	Loss 0.0374 (0.0399)	Accuracy 98.438 (98.782)
Epoch: [15][290/381]	Loss 0.0583 (0.0400)	Accuracy 97.656 (98.770)
Epoch: [15][300/381]	Loss 0.0234 (0.0404)	Accuracy 100.000 (98.765)
Epoch: [15][310/381]	Loss 0.0201 (0.0408)	Accuracy 99.219 (98.749)
Epoch: [15][320/381]	Loss 0.1087 (0.0414)	Accuracy 97.656 (98.730)
Epoch: [15][330/381]	Loss 0.0403 (0.0417)	Accuracy 98.438 (98.716)
Epoch: [15][340/381]	Loss 0.0778 (0.0424)	Accuracy 96.875 (98.696)
Epoch: [15][350/381]	Loss 0.0649 (0.0423)	Accuracy 97.656 (98.705)
Epoch: [15][360/381]	Loss 0.0513 (0.0429)	Accuracy 97.656 (98.686)
Epoch: [15][370/381]	Loss 0.0076 (0.0427)	Accuracy 100.000 (98.699)
Epoch: [15][380/381]	Loss 0.0786 (0.0430)	Accuracy 97.656 (98.704)
Test: [  0/109]	Loss 0.6214 (0.6214)	Accuracy 83.594 (83.594)
Test: [ 10/109]	Loss 0.8145 (0.8589)	Accuracy 82.812 (82.386)
Test: [ 20/109]	Loss 1.0930 (0.8940)	Accuracy 78.906 (81.920)
Test: [ 30/109]	Loss 0.5257 (0.8524)	Accuracy 85.938 (82.611)
Test: [ 40/109]	Loss 1.0061 (0.8329)	Accuracy 78.125 (82.927)
Test: [ 50/109]	Loss 0.9847 (0.8311)	Accuracy 85.156 (83.104)
Test: [ 60/109]	Loss 0.5548 (0.8139)	Accuracy 82.812 (83.312)
Test: [ 70/109]	Loss 0.7935 (0.8201)	Accuracy 84.375 (83.209)
Test: [ 80/109]	Loss 1.0583 (0.8205)	Accuracy 82.031 (83.140)
Test: [ 90/109]	Loss 0.7201 (0.8135)	Accuracy 85.938 (83.225)
Test: [100/109]	Loss 1.3295 (0.8184)	Accuracy 76.562 (83.145)
Current Accuracy: 83.130
The best accuracy: 83.21617889404297
An epoch time: 117.30021071434021s
********************16********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [16][  0/381]	Loss 0.0138 (0.0138)	Accuracy 100.000 (100.000)
Epoch: [16][ 10/381]	Loss 0.0304 (0.0542)	Accuracy 99.219 (98.864)
Epoch: [16][ 20/381]	Loss 0.0414 (0.0548)	Accuracy 99.219 (98.698)
Epoch: [16][ 30/381]	Loss 0.0098 (0.0459)	Accuracy 100.000 (98.916)
Epoch: [16][ 40/381]	Loss 0.0452 (0.0428)	Accuracy 98.438 (98.933)
Epoch: [16][ 50/381]	Loss 0.0761 (0.0399)	Accuracy 97.656 (98.928)
Epoch: [16][ 60/381]	Loss 0.0231 (0.0374)	Accuracy 99.219 (98.963)
Epoch: [16][ 70/381]	Loss 0.0364 (0.0349)	Accuracy 99.219 (99.043)
Epoch: [16][ 80/381]	Loss 0.0193 (0.0334)	Accuracy 99.219 (99.045)
Epoch: [16][ 90/381]	Loss 0.0205 (0.0333)	Accuracy 98.438 (99.081)
Epoch: [16][100/381]	Loss 0.0255 (0.0330)	Accuracy 99.219 (99.103)
Epoch: [16][110/381]	Loss 0.0173 (0.0330)	Accuracy 99.219 (99.092)
Epoch: [16][120/381]	Loss 0.0523 (0.0336)	Accuracy 98.438 (99.044)
Epoch: [16][130/381]	Loss 0.0201 (0.0330)	Accuracy 99.219 (99.052)
Epoch: [16][140/381]	Loss 0.0574 (0.0330)	Accuracy 97.656 (99.025)
Epoch: [16][150/381]	Loss 0.0637 (0.0346)	Accuracy 97.656 (98.970)
Epoch: [16][160/381]	Loss 0.0414 (0.0352)	Accuracy 98.438 (98.937)
Epoch: [16][170/381]	Loss 0.0148 (0.0373)	Accuracy 100.000 (98.876)
Epoch: [16][180/381]	Loss 0.1235 (0.0394)	Accuracy 96.875 (98.848)
Epoch: [16][190/381]	Loss 0.0655 (0.0399)	Accuracy 97.656 (98.818)
Epoch: [16][200/381]	Loss 0.0165 (0.0397)	Accuracy 99.219 (98.826)
Epoch: [16][210/381]	Loss 0.0119 (0.0387)	Accuracy 100.000 (98.860)
Epoch: [16][220/381]	Loss 0.0037 (0.0398)	Accuracy 100.000 (98.848)
Epoch: [16][230/381]	Loss 0.1026 (0.0413)	Accuracy 97.656 (98.799)
Epoch: [16][240/381]	Loss 0.0525 (0.0425)	Accuracy 99.219 (98.778)
Epoch: [16][250/381]	Loss 0.0191 (0.0430)	Accuracy 100.000 (98.739)
Epoch: [16][260/381]	Loss 0.0229 (0.0427)	Accuracy 99.219 (98.728)
Epoch: [16][270/381]	Loss 0.0709 (0.0432)	Accuracy 96.094 (98.697)
Epoch: [16][280/381]	Loss 0.0422 (0.0437)	Accuracy 98.438 (98.671)
Epoch: [16][290/381]	Loss 0.0150 (0.0441)	Accuracy 100.000 (98.652)
Epoch: [16][300/381]	Loss 0.0192 (0.0438)	Accuracy 99.219 (98.650)
Epoch: [16][310/381]	Loss 0.0261 (0.0444)	Accuracy 99.219 (98.633)
Epoch: [16][320/381]	Loss 0.0157 (0.0445)	Accuracy 100.000 (98.627)
Epoch: [16][330/381]	Loss 0.0341 (0.0449)	Accuracy 99.219 (98.612)
Epoch: [16][340/381]	Loss 0.0127 (0.0450)	Accuracy 100.000 (98.609)
Epoch: [16][350/381]	Loss 0.0535 (0.0448)	Accuracy 97.656 (98.620)
Epoch: [16][360/381]	Loss 0.0529 (0.0449)	Accuracy 97.656 (98.619)
Epoch: [16][370/381]	Loss 0.0188 (0.0450)	Accuracy 99.219 (98.621)
Epoch: [16][380/381]	Loss 0.0485 (0.0455)	Accuracy 98.438 (98.618)
Test: [  0/109]	Loss 0.6444 (0.6444)	Accuracy 85.938 (85.938)
Test: [ 10/109]	Loss 1.1679 (0.8663)	Accuracy 78.125 (82.670)
Test: [ 20/109]	Loss 1.0378 (0.8531)	Accuracy 83.594 (82.664)
Test: [ 30/109]	Loss 0.5124 (0.8139)	Accuracy 89.062 (83.014)
Test: [ 40/109]	Loss 1.0150 (0.8096)	Accuracy 78.906 (83.079)
Test: [ 50/109]	Loss 0.8365 (0.8033)	Accuracy 82.812 (83.287)
Test: [ 60/109]	Loss 0.7182 (0.7918)	Accuracy 84.375 (83.568)
Test: [ 70/109]	Loss 0.7722 (0.8105)	Accuracy 82.812 (83.330)
Test: [ 80/109]	Loss 0.7438 (0.8097)	Accuracy 84.375 (83.362)
Test: [ 90/109]	Loss 1.0176 (0.8075)	Accuracy 80.469 (83.439)
Test: [100/109]	Loss 1.1831 (0.8054)	Accuracy 78.906 (83.416)
Current Accuracy: 83.331
The best accuracy: 83.33094024658203
An epoch time: 117.7668571472168s
********************17********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [17][  0/381]	Loss 0.0409 (0.0409)	Accuracy 99.219 (99.219)
Epoch: [17][ 10/381]	Loss 0.0445 (0.0271)	Accuracy 98.438 (99.219)
Epoch: [17][ 20/381]	Loss 0.0874 (0.0345)	Accuracy 99.219 (99.033)
Epoch: [17][ 30/381]	Loss 0.0714 (0.0344)	Accuracy 99.219 (98.992)
Epoch: [17][ 40/381]	Loss 0.0859 (0.0351)	Accuracy 96.875 (98.914)
Epoch: [17][ 50/381]	Loss 0.0158 (0.0337)	Accuracy 98.438 (98.882)
Epoch: [17][ 60/381]	Loss 0.0444 (0.0330)	Accuracy 98.438 (98.886)
Epoch: [17][ 70/381]	Loss 0.0567 (0.0340)	Accuracy 99.219 (98.878)
Epoch: [17][ 80/381]	Loss 0.1068 (0.0371)	Accuracy 97.656 (98.804)
Epoch: [17][ 90/381]	Loss 0.0147 (0.0365)	Accuracy 100.000 (98.867)
Epoch: [17][100/381]	Loss 0.0268 (0.0371)	Accuracy 99.219 (98.886)
Epoch: [17][110/381]	Loss 0.0640 (0.0375)	Accuracy 97.656 (98.867)
Epoch: [17][120/381]	Loss 0.0183 (0.0376)	Accuracy 99.219 (98.825)
Epoch: [17][130/381]	Loss 0.0455 (0.0392)	Accuracy 98.438 (98.783)
Epoch: [17][140/381]	Loss 0.0162 (0.0381)	Accuracy 99.219 (98.814)
Epoch: [17][150/381]	Loss 0.0569 (0.0386)	Accuracy 98.438 (98.810)
Epoch: [17][160/381]	Loss 0.0795 (0.0380)	Accuracy 99.219 (98.826)
Epoch: [17][170/381]	Loss 0.0128 (0.0371)	Accuracy 99.219 (98.858)
Epoch: [17][180/381]	Loss 0.0377 (0.0365)	Accuracy 98.438 (98.869)
Epoch: [17][190/381]	Loss 0.0120 (0.0359)	Accuracy 99.219 (98.883)
Epoch: [17][200/381]	Loss 0.0562 (0.0365)	Accuracy 99.219 (98.884)
Epoch: [17][210/381]	Loss 0.0154 (0.0364)	Accuracy 99.219 (98.900)
Epoch: [17][220/381]	Loss 0.0841 (0.0371)	Accuracy 97.656 (98.876)
Epoch: [17][230/381]	Loss 0.0213 (0.0367)	Accuracy 99.219 (98.881)
Epoch: [17][240/381]	Loss 0.0240 (0.0378)	Accuracy 99.219 (98.856)
Epoch: [17][250/381]	Loss 0.0516 (0.0388)	Accuracy 97.656 (98.823)
Epoch: [17][260/381]	Loss 0.0294 (0.0397)	Accuracy 98.438 (98.809)
Epoch: [17][270/381]	Loss 0.0321 (0.0405)	Accuracy 98.438 (98.766)
Epoch: [17][280/381]	Loss 0.0078 (0.0412)	Accuracy 100.000 (98.752)
Epoch: [17][290/381]	Loss 0.0079 (0.0416)	Accuracy 100.000 (98.741)
Epoch: [17][300/381]	Loss 0.0043 (0.0415)	Accuracy 100.000 (98.744)
Epoch: [17][310/381]	Loss 0.0269 (0.0420)	Accuracy 99.219 (98.734)
Epoch: [17][320/381]	Loss 0.0105 (0.0419)	Accuracy 99.219 (98.737)
Epoch: [17][330/381]	Loss 0.0743 (0.0429)	Accuracy 96.875 (98.711)
Epoch: [17][340/381]	Loss 0.0693 (0.0430)	Accuracy 98.438 (98.708)
