dataset=CAER
workers=32
epochs=50
batch_size=128
lr=0.01
lr_image_encoder=1e-05
lr_prompt_learner=0.001
weight_decay=0.0001
momentum=0.9
print_freq=10
milestones=[30, 40]
contexts_number=8
class_token_position=end
class_specific_contexts=True
load_and_tune_prompt_learner=True
text_type=class_descriptor
exper_name=None
seed=1
temporal_layers=1
********************0********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [0][  0/381]	Loss 3.7337 (3.7337)	Accuracy 17.188 (17.188)
Test: [  0/109]	Loss 1.8458 (1.8458)	Accuracy 67.969 (67.969)
Test: [ 10/109]	Loss 2.0033 (2.1470)	Accuracy 59.375 (65.412)
Test: [ 20/109]	Loss 2.2002 (2.1536)	Accuracy 60.156 (64.732)
Test: [ 30/109]	Loss 2.1710 (2.1289)	Accuracy 62.500 (64.516)
Test: [ 40/109]	Loss 2.8484 (2.1515)	Accuracy 57.812 (64.234)
Test: [ 50/109]	Loss 1.7977 (2.1007)	Accuracy 64.062 (64.461)
Test: [ 60/109]	Loss 2.1453 (2.1292)	Accuracy 62.500 (64.050)
Test: [ 70/109]	Loss 2.5150 (2.1291)	Accuracy 58.594 (64.173)
Test: [ 80/109]	Loss 2.2196 (2.1186)	Accuracy 60.938 (64.217)
Test: [ 90/109]	Loss 2.1911 (2.1262)	Accuracy 58.594 (64.148)
Test: [100/109]	Loss 2.1239 (2.1057)	Accuracy 63.281 (64.155)
Current Accuracy: 64.073
The best accuracy: 64.25907135009766
An epoch time: 120.79501938819885s
********************12********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [12][  0/381]	Loss 0.0664 (0.0664)	Accuracy 98.438 (98.438)
Epoch: [12][ 10/381]	Loss 0.1375 (0.0677)	Accuracy 96.094 (97.656)
Epoch: [12][ 20/381]	Loss 0.0458 (0.0675)	Accuracy 98.438 (97.731)
Epoch: [12][ 30/381]	Loss 0.0210 (0.0614)	Accuracy 99.219 (97.933)
Epoch: [12][ 40/381]	Loss 0.0299 (0.0661)	Accuracy 99.219 (97.752)
Epoch: [12][ 50/381]	Loss 0.0477 (0.0628)	Accuracy 98.438 (97.855)
Epoch: [12][ 60/381]	Loss 0.0542 (0.0604)	Accuracy 97.656 (97.925)
Epoch: [12][ 70/381]	Loss 0.0857 (0.0650)	Accuracy 97.656 (97.755)
Epoch: [12][ 80/381]	Loss 0.1005 (0.0681)	Accuracy 97.656 (97.685)
Epoch: [12][ 90/381]	Loss 0.0636 (0.0747)	Accuracy 96.875 (97.502)
Epoch: [12][100/381]	Loss 0.0762 (0.0765)	Accuracy 97.656 (97.463)
Epoch: [12][110/381]	Loss 0.0574 (0.0748)	Accuracy 99.219 (97.537)
Epoch: [12][120/381]	Loss 0.0852 (0.0733)	Accuracy 96.094 (97.585)
Epoch: [12][130/381]	Loss 0.1097 (0.0713)	Accuracy 95.312 (97.650)
Epoch: [12][140/381]	Loss 0.0359 (0.0687)	Accuracy 99.219 (97.762)
Epoch: [12][150/381]	Loss 0.0302 (0.0690)	Accuracy 99.219 (97.749)
Epoch: [12][160/381]	Loss 0.0370 (0.0679)	Accuracy 99.219 (97.792)
Epoch: [12][170/381]	Loss 0.0769 (0.0685)	Accuracy 98.438 (97.812)
Epoch: [12][180/381]	Loss 0.0273 (0.0686)	Accuracy 100.000 (97.825)
Epoch: [12][190/381]	Loss 0.0310 (0.0687)	Accuracy 98.438 (97.812)
Epoch: [12][200/381]	Loss 0.0208 (0.0676)	Accuracy 99.219 (97.854)
Epoch: [12][210/381]	Loss 0.0229 (0.0681)	Accuracy 99.219 (97.856)
Epoch: [12][220/381]	Loss 0.0511 (0.0669)	Accuracy 98.438 (97.882)
Epoch: [12][230/381]	Loss 0.1178 (0.0683)	Accuracy 95.312 (97.839)
Epoch: [12][240/381]	Loss 0.0421 (0.0688)	Accuracy 97.656 (97.825)
Epoch: [12][250/381]	Loss 0.0188 (0.0690)	Accuracy 100.000 (97.834)
Epoch: [12][260/381]	Loss 0.1440 (0.0688)	Accuracy 94.531 (97.824)
Epoch: [12][270/381]	Loss 0.0973 (0.0688)	Accuracy 96.875 (97.823)
Epoch: [12][280/381]	Loss 0.0265 (0.0682)	Accuracy 100.000 (97.831)
Epoch: [12][290/381]	Loss 0.0484 (0.0677)	Accuracy 97.656 (97.831)
Epoch: [12][300/381]	Loss 0.0864 (0.0679)	Accuracy 96.875 (97.820)
Epoch: [12][310/381]	Loss 0.0296 (0.0676)	Accuracy 98.438 (97.815)
Epoch: [12][320/381]	Loss 0.1028 (0.0685)	Accuracy 96.875 (97.797)
Epoch: [12][330/381]	Loss 0.0838 (0.0689)	Accuracy 97.656 (97.779)
Epoch: [12][340/381]	Loss 0.0704 (0.0698)	Accuracy 97.656 (97.743)
Epoch: [12][350/381]	Loss 0.0582 (0.0697)	Accuracy 96.094 (97.739)
Epoch: [12][360/381]	Loss 0.0581 (0.0701)	Accuracy 97.656 (97.728)
Epoch: [12][370/381]	Loss 0.0901 (0.0703)	Accuracy 97.656 (97.709)
Epoch: [12][380/381]	Loss 0.0433 (0.0706)	Accuracy 99.219 (97.701)
Test: [  0/109]	Loss 1.7719 (1.7719)	Accuracy 67.188 (67.188)
Test: [ 10/109]	Loss 2.2046 (1.9688)	Accuracy 58.594 (63.281)
Test: [ 20/109]	Loss 2.1496 (1.9533)	Accuracy 64.844 (64.323)
Test: [ 30/109]	Loss 1.9296 (1.9461)	Accuracy 68.750 (64.390)
Test: [ 40/109]	Loss 2.4865 (1.9686)	Accuracy 55.469 (63.720)
Test: [ 50/109]	Loss 1.7272 (1.9451)	Accuracy 63.281 (64.032)
Test: [ 60/109]	Loss 2.4512 (1.9595)	Accuracy 60.938 (63.755)
Test: [ 70/109]	Loss 1.9319 (1.9604)	Accuracy 67.188 (63.864)
Test: [ 80/109]	Loss 1.9004 (1.9675)	Accuracy 60.156 (63.831)
Test: [ 90/109]	Loss 2.0657 (1.9640)	Accuracy 64.062 (64.071)
Test: [100/109]	Loss 1.9985 (1.9449)	Accuracy 63.281 (64.279)
Current Accuracy: 64.238
The best accuracy: 64.25907135009766
An epoch time: 121.2054648399353s
********************13********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [13][  0/381]	Loss 0.0851 (0.0851)	Accuracy 98.438 (98.438)
Epoch: [13][ 10/381]	Loss 0.0197 (0.0488)	Accuracy 100.000 (98.438)
Epoch: [13][ 20/381]	Loss 0.0858 (0.0468)	Accuracy 97.656 (98.289)
Epoch: [13][ 30/381]	Loss 0.0192 (0.0494)	Accuracy 100.000 (98.337)
Epoch: [13][ 40/381]	Loss 0.0382 (0.0513)	Accuracy 99.219 (98.266)
Epoch: [13][ 50/381]	Loss 0.0439 (0.0516)	Accuracy 98.438 (98.208)
Epoch: [13][ 60/381]	Loss 0.0249 (0.0473)	Accuracy 99.219 (98.361)
Epoch: [13][ 70/381]	Loss 0.0459 (0.0447)	Accuracy 99.219 (98.460)
Epoch: [13][ 80/381]	Loss 0.0175 (0.0437)	Accuracy 99.219 (98.466)
Epoch: [13][ 90/381]	Loss 0.0553 (0.0457)	Accuracy 96.875 (98.420)
Epoch: [13][100/381]	Loss 0.1178 (0.0496)	Accuracy 95.312 (98.360)
Epoch: [13][110/381]	Loss 0.0460 (0.0514)	Accuracy 97.656 (98.297)
Epoch: [13][120/381]	Loss 0.1143 (0.0540)	Accuracy 96.875 (98.237)
Epoch: [13][130/381]	Loss 0.0804 (0.0559)	Accuracy 98.438 (98.217)
Epoch: [13][140/381]	Loss 0.0939 (0.0569)	Accuracy 96.094 (98.155)
Epoch: [13][150/381]	Loss 0.0319 (0.0570)	Accuracy 98.438 (98.158)
Epoch: [13][160/381]	Loss 0.0932 (0.0566)	Accuracy 96.094 (98.171)
Epoch: [13][170/381]	Loss 0.0965 (0.0566)	Accuracy 97.656 (98.186)
Epoch: [13][180/381]	Loss 0.0683 (0.0568)	Accuracy 96.094 (98.166)
Epoch: [13][190/381]	Loss 0.0869 (0.0571)	Accuracy 97.656 (98.135)
Epoch: [13][200/381]	Loss 0.0374 (0.0579)	Accuracy 99.219 (98.111)
Epoch: [13][210/381]	Loss 0.0528 (0.0585)	Accuracy 96.875 (98.089)
Epoch: [13][220/381]	Loss 0.0275 (0.0582)	Accuracy 98.438 (98.098)
Epoch: [13][230/381]	Loss 0.0144 (0.0591)	Accuracy 100.000 (98.069)
Epoch: [13][240/381]	Loss 0.1313 (0.0592)	Accuracy 97.656 (98.058)
Epoch: [13][250/381]	Loss 0.1265 (0.0602)	Accuracy 97.656 (98.036)
Epoch: [13][260/381]	Loss 0.0523 (0.0608)	Accuracy 97.656 (98.000)
Epoch: [13][270/381]	Loss 0.0811 (0.0620)	Accuracy 97.656 (97.947)
Epoch: [13][280/381]	Loss 0.1152 (0.0627)	Accuracy 96.094 (97.904)
Epoch: [13][290/381]	Loss 0.0554 (0.0631)	Accuracy 97.656 (97.887)
Epoch: [13][300/381]	Loss 0.0227 (0.0628)	Accuracy 100.000 (97.877)
Epoch: [13][310/381]	Loss 0.1212 (0.0625)	Accuracy 96.094 (97.872)
Epoch: [13][320/381]	Loss 0.0770 (0.0622)	Accuracy 96.875 (97.873)
Epoch: [13][330/381]	Loss 0.0707 (0.0630)	Accuracy 96.875 (97.843)
Epoch: [13][340/381]	Loss 0.1534 (0.0642)	Accuracy 95.312 (97.817)
Epoch: [13][350/381]	Loss 0.0899 (0.0654)	Accuracy 96.875 (97.785)
Epoch: [13][360/381]	Loss 0.0302 (0.0657)	Accuracy 99.219 (97.762)
Epoch: [13][370/381]	Loss 0.1664 (0.0662)	Accuracy 95.312 (97.755)
Epoch: [13][380/381]	Loss 0.0980 (0.0671)	Accuracy 95.312 (97.740)
Test: [  0/109]	Loss 1.9342 (1.9342)	Accuracy 67.188 (67.188)
Test: [ 10/109]	Loss 2.1941 (2.2156)	Accuracy 60.156 (65.057)
Test: [ 20/109]	Loss 2.2785 (2.1799)	Accuracy 64.062 (64.621)
Test: [ 30/109]	Loss 2.0309 (2.1790)	Accuracy 66.406 (64.340)
Test: [ 40/109]	Loss 3.5614 (2.2111)	Accuracy 46.094 (64.253)
Test: [ 50/109]	Loss 1.9239 (2.1868)	Accuracy 67.969 (64.629)
Test: [ 60/109]	Loss 2.1382 (2.2016)	Accuracy 64.062 (64.370)
Test: [ 70/109]	Loss 2.1926 (2.1922)	Accuracy 60.156 (64.437)
Test: [ 80/109]	Loss 2.5494 (2.1934)	Accuracy 58.594 (64.400)
Test: [ 90/109]	Loss 2.3963 (2.1878)	Accuracy 64.844 (64.483)
Test: [100/109]	Loss 2.0555 (2.1701)	Accuracy 67.188 (64.581)
Current Accuracy: 64.474
The best accuracy: 64.47425079345703
An epoch time: 120.49788236618042s
********************14********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [14][  0/381]	Loss 0.0689 (0.0689)	Accuracy 97.656 (97.656)
Epoch: [14][ 10/381]	Loss 0.0256 (0.0762)	Accuracy 99.219 (97.088)
Epoch: [14][ 20/381]	Loss 0.0235 (0.0635)	Accuracy 99.219 (97.842)
Epoch: [14][ 30/381]	Loss 0.0171 (0.0617)	Accuracy 99.219 (97.833)
Epoch: [14][ 40/381]	Loss 0.0644 (0.0594)	Accuracy 96.875 (97.961)
Epoch: [14][ 50/381]	Loss 0.1286 (0.0589)	Accuracy 96.875 (98.009)
Epoch: [14][ 60/381]	Loss 0.0464 (0.0593)	Accuracy 99.219 (97.989)
Epoch: [14][ 70/381]	Loss 0.0970 (0.0590)	Accuracy 98.438 (97.942)
Epoch: [14][ 80/381]	Loss 0.0623 (0.0586)	Accuracy 96.875 (97.946)
Epoch: [14][ 90/381]	Loss 0.0694 (0.0579)	Accuracy 97.656 (97.982)
Epoch: [14][100/381]	Loss 0.0892 (0.0582)	Accuracy 97.656 (98.004)
Epoch: [14][110/381]	Loss 0.0964 (0.0586)	Accuracy 96.094 (97.980)
Epoch: [14][120/381]	Loss 0.1787 (0.0599)	Accuracy 93.750 (97.927)
Epoch: [14][130/381]	Loss 0.0407 (0.0622)	Accuracy 98.438 (97.889)
Epoch: [14][140/381]	Loss 0.0626 (0.0611)	Accuracy 97.656 (97.928)
Epoch: [14][150/381]	Loss 0.0464 (0.0608)	Accuracy 97.656 (97.936)
Epoch: [14][160/381]	Loss 0.0328 (0.0597)	Accuracy 98.438 (97.962)
Epoch: [14][170/381]	Loss 0.0407 (0.0591)	Accuracy 99.219 (97.994)
Epoch: [14][180/381]	Loss 0.0381 (0.0587)	Accuracy 97.656 (97.997)
Epoch: [14][190/381]	Loss 0.0855 (0.0590)	Accuracy 97.656 (98.004)
Epoch: [14][200/381]	Loss 0.0780 (0.0599)	Accuracy 99.219 (97.998)
Epoch: [14][210/381]	Loss 0.0576 (0.0609)	Accuracy 98.438 (97.982)
Epoch: [14][220/381]	Loss 0.0363 (0.0615)	Accuracy 99.219 (97.946)
Epoch: [14][230/381]	Loss 0.0117 (0.0613)	Accuracy 100.000 (97.947)
Epoch: [14][240/381]	Loss 0.0477 (0.0612)	Accuracy 96.875 (97.942)
Epoch: [14][250/381]	Loss 0.0257 (0.0615)	Accuracy 99.219 (97.924)
Epoch: [14][260/381]	Loss 0.0629 (0.0620)	Accuracy 97.656 (97.899)
Epoch: [14][270/381]	Loss 0.0656 (0.0623)	Accuracy 96.875 (97.890)
Epoch: [14][280/381]	Loss 0.0451 (0.0625)	Accuracy 98.438 (97.879)
Epoch: [14][290/381]	Loss 0.0595 (0.0633)	Accuracy 97.656 (97.866)
Epoch: [14][300/381]	Loss 0.0291 (0.0644)	Accuracy 99.219 (97.838)
Epoch: [14][310/381]	Loss 0.1747 (0.0651)	Accuracy 96.094 (97.820)
Epoch: [14][320/381]	Loss 0.0561 (0.0656)	Accuracy 97.656 (97.797)
Epoch: [14][330/381]	Loss 0.1043 (0.0658)	Accuracy 96.875 (97.796)
Epoch: [14][340/381]	Loss 0.0223 (0.0658)	Accuracy 99.219 (97.794)
Epoch: [14][350/381]	Loss 0.0594 (0.0656)	Accuracy 98.438 (97.794)
Epoch: [14][360/381]	Loss 0.1213 (0.0660)	Accuracy 95.312 (97.784)
Epoch: [14][370/381]	Loss 0.0776 (0.0659)	Accuracy 96.094 (97.789)
Epoch: [14][380/381]	Loss 0.0741 (0.0672)	Accuracy 96.875 (97.746)
Test: [  0/109]	Loss 1.8416 (1.8416)	Accuracy 64.844 (64.844)
Test: [ 10/109]	Loss 2.1781 (1.9438)	Accuracy 63.281 (64.702)
Test: [ 20/109]	Loss 1.9393 (1.9132)	Accuracy 65.625 (65.365)
Test: [ 30/109]	Loss 1.5793 (1.9239)	Accuracy 64.062 (64.743)
Test: [ 40/109]	Loss 2.9611 (1.9454)	Accuracy 50.000 (64.463)
Test: [ 50/109]	Loss 1.2956 (1.9111)	Accuracy 70.312 (64.660)
Test: [ 60/109]	Loss 1.9391 (1.9248)	Accuracy 57.812 (64.293)
Test: [ 70/109]	Loss 1.9143 (1.9115)	Accuracy 64.062 (64.492)
Test: [ 80/109]	Loss 2.2179 (1.9112)	Accuracy 59.375 (64.429)
Test: [ 90/109]	Loss 1.9596 (1.9007)	Accuracy 63.281 (64.500)
Test: [100/109]	Loss 1.7740 (1.8869)	Accuracy 64.062 (64.550)
Current Accuracy: 64.496
The best accuracy: 64.49576568603516
An epoch time: 121.38532161712646s
********************15********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [15][  0/381]	Loss 0.0591 (0.0591)	Accuracy 96.875 (96.875)
Epoch: [15][ 10/381]	Loss 0.0497 (0.0572)	Accuracy 98.438 (98.082)
Epoch: [15][ 20/381]	Loss 0.0838 (0.0635)	Accuracy 96.875 (97.917)
Epoch: [15][ 30/381]	Loss 0.0080 (0.0560)	Accuracy 100.000 (98.185)
Epoch: [15][ 40/381]	Loss 0.0440 (0.0492)	Accuracy 98.438 (98.476)
Epoch: [15][ 50/381]	Loss 0.0393 (0.0511)	Accuracy 97.656 (98.438)
Epoch: [15][ 60/381]	Loss 0.1298 (0.0556)	Accuracy 96.875 (98.348)
Epoch: [15][ 70/381]	Loss 0.0652 (0.0559)	Accuracy 97.656 (98.261)
Epoch: [15][ 80/381]	Loss 0.0524 (0.0550)	Accuracy 98.438 (98.264)
Epoch: [15][ 90/381]	Loss 0.0209 (0.0529)	Accuracy 99.219 (98.326)
Epoch: [15][100/381]	Loss 0.0119 (0.0528)	Accuracy 100.000 (98.329)
Epoch: [15][110/381]	Loss 0.0159 (0.0529)	Accuracy 99.219 (98.283)
Epoch: [15][120/381]	Loss 0.0419 (0.0518)	Accuracy 98.438 (98.321)
Epoch: [15][130/381]	Loss 0.0514 (0.0534)	Accuracy 96.875 (98.282)
Epoch: [15][140/381]	Loss 0.0414 (0.0544)	Accuracy 98.438 (98.244)
Epoch: [15][150/381]	Loss 0.0834 (0.0545)	Accuracy 96.875 (98.215)
Epoch: [15][160/381]	Loss 0.0467 (0.0552)	Accuracy 97.656 (98.190)
Epoch: [15][170/381]	Loss 0.0411 (0.0557)	Accuracy 98.438 (98.150)
Epoch: [15][180/381]	Loss 0.0859 (0.0554)	Accuracy 96.094 (98.140)
Epoch: [15][190/381]	Loss 0.0214 (0.0555)	Accuracy 99.219 (98.155)
Epoch: [15][200/381]	Loss 0.0262 (0.0551)	Accuracy 99.219 (98.165)
Epoch: [15][210/381]	Loss 0.0428 (0.0544)	Accuracy 99.219 (98.208)
Epoch: [15][220/381]	Loss 0.0567 (0.0541)	Accuracy 96.875 (98.211)
Epoch: [15][230/381]	Loss 0.0725 (0.0533)	Accuracy 97.656 (98.231)
Epoch: [15][240/381]	Loss 0.0807 (0.0539)	Accuracy 96.875 (98.217)
Epoch: [15][250/381]	Loss 0.0340 (0.0538)	Accuracy 99.219 (98.204)
Epoch: [15][260/381]	Loss 0.0261 (0.0531)	Accuracy 98.438 (98.222)
Epoch: [15][270/381]	Loss 0.0793 (0.0531)	Accuracy 96.875 (98.241)
Epoch: [15][280/381]	Loss 0.1416 (0.0536)	Accuracy 95.312 (98.229)
Epoch: [15][290/381]	Loss 0.0789 (0.0541)	Accuracy 95.312 (98.199)
Epoch: [15][300/381]	Loss 0.0241 (0.0543)	Accuracy 98.438 (98.188)
Epoch: [15][310/381]	Loss 0.0547 (0.0545)	Accuracy 98.438 (98.181)
Epoch: [15][320/381]	Loss 0.0313 (0.0552)	Accuracy 98.438 (98.160)
Epoch: [15][330/381]	Loss 0.0535 (0.0552)	Accuracy 97.656 (98.152)
Epoch: [15][340/381]	Loss 0.0598 (0.0560)	Accuracy 98.438 (98.124)
Epoch: [15][350/381]	Loss 0.0147 (0.0565)	Accuracy 100.000 (98.099)
Epoch: [15][360/381]	Loss 0.0299 (0.0570)	Accuracy 99.219 (98.096)
Epoch: [15][370/381]	Loss 0.0758 (0.0569)	Accuracy 96.875 (98.084)
Epoch: [15][380/381]	Loss 0.0877 (0.0567)	Accuracy 97.656 (98.083)
Test: [  0/109]	Loss 1.8251 (1.8251)	Accuracy 67.969 (67.969)
Test: [ 10/109]	Loss 1.9257 (1.9667)	Accuracy 60.156 (66.619)
Test: [ 20/109]	Loss 2.2951 (1.9826)	Accuracy 62.500 (66.146)
Test: [ 30/109]	Loss 1.8959 (2.0149)	Accuracy 67.969 (65.902)
Test: [ 40/109]	Loss 2.7633 (2.0327)	Accuracy 57.031 (65.777)
Test: [ 50/109]	Loss 1.5544 (2.0037)	Accuracy 69.531 (65.839)
Test: [ 60/109]	Loss 2.1312 (2.0171)	Accuracy 64.062 (65.433)
Test: [ 70/109]	Loss 2.1440 (2.0119)	Accuracy 60.938 (65.504)
Test: [ 80/109]	Loss 2.4367 (2.0189)	Accuracy 62.500 (65.644)
Test: [ 90/109]	Loss 2.0295 (2.0096)	Accuracy 61.719 (65.694)
Test: [100/109]	Loss 2.1506 (1.9921)	Accuracy 60.156 (65.803)
Current Accuracy: 65.866
The best accuracy: 65.86573028564453
An epoch time: 119.34672236442566s
********************16********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [16][  0/381]	Loss 0.0707 (0.0707)	Accuracy 98.438 (98.438)
Epoch: [16][ 10/381]	Loss 0.0063 (0.0394)	Accuracy 100.000 (98.438)
Epoch: [16][ 20/381]	Loss 0.0181 (0.0356)	Accuracy 99.219 (98.586)
Epoch: [16][ 30/381]	Loss 0.0890 (0.0411)	Accuracy 96.875 (98.463)
Epoch: [16][ 40/381]	Loss 0.0638 (0.0401)	Accuracy 96.094 (98.476)
Epoch: [16][ 50/381]	Loss 0.0780 (0.0442)	Accuracy 99.219 (98.361)
Epoch: [16][ 60/381]	Loss 0.0385 (0.0482)	Accuracy 98.438 (98.309)
Epoch: [16][ 70/381]	Loss 0.0503 (0.0510)	Accuracy 98.438 (98.250)
Epoch: [16][ 80/381]	Loss 0.0743 (0.0523)	Accuracy 97.656 (98.245)
Epoch: [16][ 90/381]	Loss 0.0276 (0.0508)	Accuracy 99.219 (98.274)
Epoch: [16][100/381]	Loss 0.0846 (0.0524)	Accuracy 97.656 (98.190)
Epoch: [16][110/381]	Loss 0.0544 (0.0521)	Accuracy 98.438 (98.198)
Epoch: [16][120/381]	Loss 0.0378 (0.0524)	Accuracy 97.656 (98.166)
Epoch: [16][130/381]	Loss 0.0072 (0.0531)	Accuracy 100.000 (98.139)
Epoch: [16][140/381]	Loss 0.0234 (0.0536)	Accuracy 99.219 (98.133)
Epoch: [16][150/381]	Loss 0.0704 (0.0536)	Accuracy 97.656 (98.158)
Epoch: [16][160/381]	Loss 0.0198 (0.0527)	Accuracy 100.000 (98.185)
Epoch: [16][170/381]	Loss 0.0530 (0.0523)	Accuracy 98.438 (98.209)
Epoch: [16][180/381]	Loss 0.0998 (0.0521)	Accuracy 95.312 (98.204)
Epoch: [16][190/381]	Loss 0.0558 (0.0515)	Accuracy 99.219 (98.253)
Epoch: [16][200/381]	Loss 0.0396 (0.0514)	Accuracy 99.219 (98.263)
Epoch: [16][210/381]	Loss 0.1103 (0.0522)	Accuracy 96.875 (98.249)
Epoch: [16][220/381]	Loss 0.0333 (0.0518)	Accuracy 98.438 (98.261)
Epoch: [16][230/381]	Loss 0.0410 (0.0523)	Accuracy 98.438 (98.235)
Epoch: [16][240/381]	Loss 0.0610 (0.0518)	Accuracy 96.094 (98.237)
Epoch: [16][250/381]	Loss 0.1428 (0.0527)	Accuracy 94.531 (98.201)
Epoch: [16][260/381]	Loss 0.0354 (0.0532)	Accuracy 98.438 (98.186)
Epoch: [16][270/381]	Loss 0.0224 (0.0541)	Accuracy 99.219 (98.178)
Epoch: [16][280/381]	Loss 0.0549 (0.0541)	Accuracy 97.656 (98.179)
Epoch: [16][290/381]	Loss 0.0559 (0.0538)	Accuracy 96.875 (98.177)
Epoch: [16][300/381]	Loss 0.0261 (0.0538)	Accuracy 99.219 (98.183)
Epoch: [16][310/381]	Loss 0.0894 (0.0540)	Accuracy 99.219 (98.181)
Epoch: [16][320/381]	Loss 0.0278 (0.0541)	Accuracy 99.219 (98.182)
Epoch: [16][330/381]	Loss 0.0661 (0.0547)	Accuracy 98.438 (98.166)
Epoch: [16][340/381]	Loss 0.0680 (0.0552)	Accuracy 96.875 (98.151)
Epoch: [16][350/381]	Loss 0.0832 (0.0552)	Accuracy 96.875 (98.144)
Epoch: [16][360/381]	Loss 0.0260 (0.0555)	Accuracy 99.219 (98.122)
Epoch: [16][370/381]	Loss 0.0938 (0.0556)	Accuracy 96.094 (98.124)
Epoch: [16][380/381]	Loss 0.0377 (0.0554)	Accuracy 99.219 (98.126)
Test: [  0/109]	Loss 1.8806 (1.8806)	Accuracy 71.875 (71.875)
Test: [ 10/109]	Loss 2.0116 (2.1038)	Accuracy 63.281 (66.335)
Test: [ 20/109]	Loss 2.1542 (2.1160)	Accuracy 65.625 (66.518)
Test: [ 30/109]	Loss 1.7842 (2.1235)	Accuracy 69.531 (66.154)
Test: [ 40/109]	Loss 3.1191 (2.1714)	Accuracy 55.469 (65.606)
Test: [ 50/109]	Loss 2.0596 (2.1440)	Accuracy 67.188 (65.778)
Test: [ 60/109]	Loss 2.2281 (2.1719)	Accuracy 64.844 (65.689)
Test: [ 70/109]	Loss 2.2097 (2.1672)	Accuracy 60.938 (65.636)
Test: [ 80/109]	Loss 1.9975 (2.1662)	Accuracy 64.844 (65.625)
Test: [ 90/109]	Loss 2.5045 (2.1647)	Accuracy 60.156 (65.685)
Test: [100/109]	Loss 2.1460 (2.1455)	Accuracy 59.375 (65.679)
Current Accuracy: 65.493
The best accuracy: 65.86573028564453
An epoch time: 118.24455690383911s
********************17********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [17][  0/381]	Loss 0.0731 (0.0731)	Accuracy 96.875 (96.875)
Epoch: [17][ 10/381]	Loss 0.0574 (0.0521)	Accuracy 96.094 (97.869)
Epoch: [17][ 20/381]	Loss 0.0153 (0.0431)	Accuracy 100.000 (98.438)
Epoch: [17][ 30/381]	Loss 0.0479 (0.0398)	Accuracy 99.219 (98.664)
Epoch: [17][ 40/381]	Loss 0.0913 (0.0400)	Accuracy 97.656 (98.609)
Epoch: [17][ 50/381]	Loss 0.0401 (0.0433)	Accuracy 99.219 (98.591)
Epoch: [17][ 60/381]	Loss 0.0785 (0.0449)	Accuracy 97.656 (98.514)
Epoch: [17][ 70/381]	Loss 0.0541 (0.0498)	Accuracy 97.656 (98.349)
Epoch: [17][ 80/381]	Loss 0.0070 (0.0497)	Accuracy 100.000 (98.409)
Epoch: [17][ 90/381]	Loss 0.0907 (0.0507)	Accuracy 97.656 (98.360)
Epoch: [17][100/381]	Loss 0.0531 (0.0491)	Accuracy 98.438 (98.422)
Epoch: [17][110/381]	Loss 0.0798 (0.0471)	Accuracy 99.219 (98.494)
Epoch: [17][120/381]	Loss 0.0284 (0.0464)	Accuracy 98.438 (98.502)
Epoch: [17][130/381]	Loss 0.0230 (0.0456)	Accuracy 99.219 (98.527)
Epoch: [17][140/381]	Loss 0.0345 (0.0457)	Accuracy 97.656 (98.515)
Epoch: [17][150/381]	Loss 0.0459 (0.0454)	Accuracy 99.219 (98.510)
Epoch: [17][160/381]	Loss 0.0208 (0.0448)	Accuracy 99.219 (98.539)
Epoch: [17][170/381]	Loss 0.0305 (0.0448)	Accuracy 99.219 (98.533)
Epoch: [17][180/381]	Loss 0.0343 (0.0445)	Accuracy 98.438 (98.537)
Epoch: [17][190/381]	Loss 0.0488 (0.0440)	Accuracy 98.438 (98.556)
Epoch: [17][200/381]	Loss 0.1310 (0.0447)	Accuracy 95.312 (98.527)
Epoch: [17][210/381]	Loss 0.0283 (0.0446)	Accuracy 99.219 (98.526)
Epoch: [17][220/381]	Loss 0.0176 (0.0446)	Accuracy 100.000 (98.519)
Epoch: [17][230/381]	Loss 0.0240 (0.0443)	Accuracy 98.438 (98.515)
Epoch: [17][240/381]	Loss 0.0944 (0.0440)	Accuracy 98.438 (98.538)
Epoch: [17][250/381]	Loss 0.0267 (0.0440)	Accuracy 99.219 (98.550)
Epoch: [17][260/381]	Loss 0.0462 (0.0445)	Accuracy 97.656 (98.521)
Epoch: [17][270/381]	Loss 0.1409 (0.0463)	Accuracy 93.750 (98.461)
Epoch: [17][280/381]	Loss 0.0670 (0.0473)	Accuracy 96.875 (98.412)
Epoch: [17][290/381]	Loss 0.0798 (0.0480)	Accuracy 96.875 (98.403)
Epoch: [17][300/381]	Loss 0.0169 (0.0484)	Accuracy 99.219 (98.383)
Epoch: [17][310/381]	Loss 0.0186 (0.0488)	Accuracy 99.219 (98.370)
Epoch: [17][320/381]	Loss 0.1476 (0.0495)	Accuracy 96.875 (98.335)
Epoch: [17][330/381]	Loss 0.0100 (0.0502)	Accuracy 100.000 (98.324)
Epoch: [17][340/381]	Loss 0.0454 (0.0506)	Accuracy 97.656 (98.293)
